com.samsung.health.heart_rate,6060029,8
create_time,time_offset,max,heart_beat_count,custom,end_time,heart_rate,deviceuuid,start_time,pkg_name,update_time,min,binning_data,datauuid,comment
2018-08-11 02:57:00.392,UTC-0300,0.0,1,,2018-08-11 02:40:57.301,75.0,3CaTqKloqY,2018-08-11 02:40:57.301,com.sec.android.app.shealth,2018-08-11 02:57:00.392,0.0,,b60eab20-c2dc-3e45-c305-ba5980f0e784,
2018-08-11 03:19:35.501,UTC-0300,0.0,1,,2018-08-11 03:10:29.360,68.0,3CaTqKloqY,2018-08-11 03:10:29.360,com.sec.android.app.shealth,2018-08-11 03:19:35.501,0.0,,415fa111-2dcd-a0b3-b8d4-a52e775a6cad,
2018-08-11 03:16:12.543,UTC-0300,0.0,1,,2018-08-11 03:10:29.361,68.0,3CaTqKloqY,2018-08-11 03:10:29.361,com.sec.android.app.shealth,2018-08-11 03:16:12.543,0.0,,c4720267-87e4-bb25-e89a-d5fb5c834cd1,
2018-08-11 03:49:50.370,UTC-0300,0.0,1,,2018-08-11 03:30:29.360,55.0,3CaTqKloqY,2018-08-11 03:30:29.360,com.sec.android.app.shealth,2018-08-11 03:49:50.370,0.0,,cfa6a4f3-bc64-a271-02c3-ddb3d7991e15,
2018-08-11 03:37:51.896,UTC-0300,0.0,1,,2018-08-11 03:30:29.361,55.0,3CaTqKloqY,2018-08-11 03:30:29.361,com.sec.android.app.shealth,2018-08-11 03:37:51.896,0.0,,87c84f56-04a8-c974-5eac-96249c6489f8,
2018-08-11 04:16:25.321,UTC-0300,0.0,1,,2018-08-11 04:00:29.340,60.0,3CaTqKloqY,2018-08-11 04:00:29.340,com.sec.android.app.shealth,2018-08-11 04:16:25.321,0.0,,e3932e78-46ba-f6c3-2f2f-27f189adc4c6,
2018-08-11 04:16:25.388,UTC-0300,0.0,1,,2018-08-11 04:00:29.341,60.0,3CaTqKloqY,2018-08-11 04:00:29.341,com.sec.android.app.shealth,2018-08-11 04:16:25.388,0.0,,f044a681-a81c-f27c-4f66-4c1e1c94fde7,
2018-08-11 04:17:23.270,UTC-0300,0.0,1,,2018-08-11 04:10:29.340,63.0,3CaTqKloqY,2018-08-11 04:10:29.340,com.sec.android.app.shealth,2018-08-11 04:17:23.270,0.0,,e46b53fc-2bba-876b-8e77-4965b0931584,
2018-08-11 04:16:25.396,UTC-0300,0.0,1,,2018-08-11 04:10:29.341,63.0,3CaTqKloqY,2018-08-11 04:10:29.341,com.sec.android.app.shealth,2018-08-11 04:16:25.396,0.0,,de581740-1221-2ff8-a442-f554cec26829,
2018-08-11 04:36:01.559,UTC-0300,0.0,1,,2018-08-11 04:20:29.341,64.0,3CaTqKloqY,2018-08-11 04:20:29.341,com.sec.android.app.shealth,2018-08-11 04:36:01.559,0.0,,c003ff31-a8f5-6853-8d05-aef50470122e,
2018-08-11 04:36:02.757,UTC-0300,0.0,1,,2018-08-11 04:30:29.340,61.0,3CaTqKloqY,2018-08-11 04:30:29.340,com.sec.android.app.shealth,2018-08-11 04:36:02.757,0.0,,ff4a509e-fd55-cbd4-adae-3353ec7f1024,
2018-08-11 04:36:02.626,UTC-0300,0.0,1,,2018-08-11 04:30:29.341,61.0,3CaTqKloqY,2018-08-11 04:30:29.341,com.sec.android.app.shealth,2018-08-11 04:36:02.626,0.0,,18730a58-3b45-0028-5702-1c987ea23dbe,
2018-08-11 04:56:28.412,UTC-0300,0.0,1,,2018-08-11 04:40:58.640,64.0,3CaTqKloqY,2018-08-11 04:40:58.640,com.sec.android.app.shealth,2018-08-11 04:56:28.412,0.0,,9a676099-620a-33ee-e2db-0360c282e02e,
2018-08-11 04:56:30.444,UTC-0300,0.0,1,,2018-08-11 04:50:29.341,60.0,3CaTqKloqY,2018-08-11 04:50:29.341,com.sec.android.app.shealth,2018-08-11 04:56:30.444,0.0,,142af8b1-46e3-c8a8-9aac-b4121a6eaece,
2018-08-11 05:18:04.549,UTC-0300,0.0,1,,2018-08-11 05:00:29.340,70.0,3CaTqKloqY,2018-08-11 05:00:29.340,com.sec.android.app.shealth,2018-08-11 05:18:04.549,0.0,,98e638ef-64ad-fdb6-dbd5-55f3ce69eec4,
2018-08-11 05:18:04.506,UTC-0300,0.0,1,,2018-08-11 05:00:29.341,70.0,3CaTqKloqY,2018-08-11 05:00:29.341,com.sec.android.app.shealth,2018-08-11 05:18:04.506,0.0,,9743fa3c-3c27-4c7d-e9be-1dfc53a0ab54,
2018-08-11 05:18:05.163,UTC-0300,0.0,1,,2018-08-11 05:10:29.340,64.0,3CaTqKloqY,2018-08-11 05:10:29.340,com.sec.android.app.shealth,2018-08-11 05:18:05.163,0.0,,556b4212-56e4-3557-446e-a3cf1868cb76,
2018-08-11 05:33:15.490,UTC-0300,0.0,1,,2018-08-11 05:31:12.360,63.0,3CaTqKloqY,2018-08-11 05:31:12.360,com.sec.android.app.shealth,2018-08-11 05:33:15.490,0.0,,4fbf494d-16f7-c5cf-1a50-ef7789fe8b2f,
2018-08-11 05:33:16.319,UTC-0300,0.0,1,,2018-08-11 05:31:12.361,63.0,3CaTqKloqY,2018-08-11 05:31:12.361,com.sec.android.app.shealth,2018-08-11 05:33:16.319,0.0,,20d89dc2-c876-0e86-bc1e-e827706d39b7,
2018-08-11 05:56:45.397,UTC-0300,0.0,1,,2018-08-11 05:40:29.320,52.0,3CaTqKloqY,2018-08-11 05:40:29.320,com.sec.android.app.shealth,2018-08-11 05:56:45.397,0.0,,a76aeea8-04a7-3b4e-d1f8-cf1ca02af53e,
2018-08-11 05:56:45.404,UTC-0300,0.0,1,,2018-08-11 05:50:29.320,51.0,3CaTqKloqY,2018-08-11 05:50:29.320,com.sec.android.app.shealth,2018-08-11 05:56:45.404,0.0,,2b7b6d26-44b5-f11c-31f8-c302c4a4fe4a,
2018-08-11 05:58:09.344,UTC-0300,0.0,1,,2018-08-11 05:50:29.321,51.0,3CaTqKloqY,2018-08-11 05:50:29.321,com.sec.android.app.shealth,2018-08-11 05:58:09.344,0.0,,8840bcea-d00a-55f5-6fef-beff0c127204,
2018-08-11 06:18:26.366,UTC-0300,0.0,1,,2018-08-11 06:00:29.320,63.0,3CaTqKloqY,2018-08-11 06:00:29.320,com.sec.android.app.shealth,2018-08-11 06:18:26.366,0.0,,3fd9f553-46c1-cd16-9c10-ba8f0c233683,
2018-08-11 06:18:26.345,UTC-0300,0.0,1,,2018-08-11 06:00:29.321,63.0,3CaTqKloqY,2018-08-11 06:00:29.321,com.sec.android.app.shealth,2018-08-11 06:18:26.345,0.0,,9223fe38-7b04-c1c4-e997-5c7c55703a3c,
2018-08-11 06:18:27.016,UTC-0300,0.0,1,,2018-08-11 06:10:29.320,64.0,3CaTqKloqY,2018-08-11 06:10:29.320,com.sec.android.app.shealth,2018-08-11 06:18:27.016,0.0,,eece28be-9470-61fd-44ee-c8a9d2a6faf4,
2018-08-11 06:42:06.324,UTC-0300,0.0,1,,2018-08-11 06:30:56.920,53.0,3CaTqKloqY,2018-08-11 06:30:56.920,com.sec.android.app.shealth,2018-08-11 06:42:06.324,0.0,,be31882a-5a17-34b0-6d3a-d47d0726d00b,
2018-08-11 06:42:06.678,UTC-0300,0.0,1,,2018-08-11 06:30:56.921,53.0,3CaTqKloqY,2018-08-11 06:30:56.921,com.sec.android.app.shealth,2018-08-11 06:42:06.678,0.0,,7de6d7ec-dfb1-ecd4-5afb-8dd806dd6936,
2018-08-11 07:23:11.353,UTC-0300,0.0,1,,2018-08-11 07:00:29.321,57.0,3CaTqKloqY,2018-08-11 07:00:29.321,com.sec.android.app.shealth,2018-08-11 07:23:11.353,0.0,,7c772246-c9f3-cdeb-04e9-466f2f7ab18d,
2018-08-11 07:44:44.656,UTC-0300,0.0,1,,2018-08-11 07:30:29.320,52.0,3CaTqKloqY,2018-08-11 07:30:29.320,com.sec.android.app.shealth,2018-08-11 07:44:44.656,0.0,,559aae31-ed6f-6970-a5bd-aff37fded0f3,
2018-08-11 08:00:33.335,UTC-0300,0.0,1,,2018-08-11 07:30:29.321,52.0,3CaTqKloqY,2018-08-11 07:30:29.321,com.sec.android.app.shealth,2018-08-11 08:00:33.335,0.0,,dec46fce-1ea7-bb89-3265-4fb3ddc4ec60,
2018-08-11 08:27:49.456,UTC-0300,0.0,1,,2018-08-11 08:00:55.020,53.0,3CaTqKloqY,2018-08-11 08:00:55.020,com.sec.android.app.shealth,2018-08-11 08:27:49.456,0.0,,c3ab96f5-3fdc-cc77-dafc-dad651ff6f27,
2018-08-11 09:32:31.318,UTC-0300,0.0,1,,2018-08-11 09:10:56.820,55.0,3CaTqKloqY,2018-08-11 09:10:56.820,com.sec.android.app.shealth,2018-08-11 09:32:31.318,0.0,,33eb1253-1410-1a7a-5045-1eab823aa45a,
2018-08-11 09:32:31.386,UTC-0300,0.0,1,,2018-08-11 09:10:56.821,55.0,3CaTqKloqY,2018-08-11 09:10:56.821,com.sec.android.app.shealth,2018-08-11 09:32:31.386,0.0,,4281eada-34d3-3a30-f4bb-7cb5cd96ecc0,
2018-08-11 09:55:51.195,UTC-0300,0.0,1,,2018-08-11 09:30:58.920,60.0,3CaTqKloqY,2018-08-11 09:30:58.920,com.sec.android.app.shealth,2018-08-11 09:55:51.195,0.0,,32a2460f-09de-4293-38ae-23ea56f806a1,
2018-08-11 09:54:02.447,UTC-0300,0.0,1,,2018-08-11 09:30:58.921,60.0,3CaTqKloqY,2018-08-11 09:30:58.921,com.sec.android.app.shealth,2018-08-11 09:54:02.447,0.0,,ef7017e8-32df-d92a-c26d-ebd340d3b828,
2018-08-11 10:58:47.409,UTC-0300,0.0,1,,1970-01-01 00:00:00.000,46.0,3CaTqKloqY,1970-01-01 00:00:00.000,com.sec.android.app.shealth,2018-08-11 10:58:47.409,0.0,,cdac1c8d-269a-a75d-74d1-338f151e0c6b,
2018-08-11 12:11:44.840,UTC-0300,0.0,1,,2018-08-11 12:10:29.360,55.0,3CaTqKloqY,2018-08-11 12:10:29.360,com.sec.android.app.shealth,2018-08-11 12:11:44.840,0.0,,d19c5ef0-e154-7009-f37f-fdd149339d24,
2018-08-11 12:11:44.713,UTC-0300,0.0,1,,2018-08-11 12:10:29.361,55.0,3CaTqKloqY,2018-08-11 12:10:29.361,com.sec.android.app.shealth,2018-08-11 12:11:44.713,0.0,,e88f807d-ae83-066f-41a7-c4e4194db5fb,
2018-08-11 12:20:36.546,UTC-0300,0.0,1,,2018-08-11 12:20:29.321,53.0,3CaTqKloqY,2018-08-11 12:20:29.321,com.sec.android.app.shealth,2018-08-11 12:20:36.546,0.0,,5c818cee-91da-f3c9-6ceb-6cd47bf2c768,
2018-08-11 13:29:42.626,UTC-0300,0.0,1,,2018-08-11 13:20:56.300,55.0,3CaTqKloqY,2018-08-11 13:20:56.300,com.sec.android.app.shealth,2018-08-11 13:29:42.626,0.0,,d875937c-aa56-bb79-b9ff-7817cb2535da,
2018-08-11 13:35:24.841,UTC-0300,0.0,1,,2018-08-11 13:30:38.720,68.0,3CaTqKloqY,2018-08-11 13:30:38.720,com.sec.android.app.shealth,2018-08-11 13:35:24.841,0.0,,48e9081a-daeb-5f03-a32e-2d2b11492c44,
2018-08-11 13:35:24.741,UTC-0300,0.0,1,,2018-08-11 13:30:38.721,68.0,3CaTqKloqY,2018-08-11 13:30:38.721,com.sec.android.app.shealth,2018-08-11 13:35:24.741,0.0,,f314e533-6b42-f0a5-f53b-5abbed9299b5,
2018-08-11 13:42:07.342,UTC-0300,0.0,1,,2018-08-11 13:40:29.320,60.0,3CaTqKloqY,2018-08-11 13:40:29.320,com.sec.android.app.shealth,2018-08-11 13:42:07.342,0.0,,8efbe494-4230-8fa5-3079-d87b18de6edc,
2018-08-11 13:51:30.249,UTC-0300,0.0,1,,2018-08-11 13:50:29.380,63.0,3CaTqKloqY,2018-08-11 13:50:29.380,com.sec.android.app.shealth,2018-08-11 13:51:30.249,0.0,,c7f55763-ca25-56c6-ed9b-ce7fa9c38178,
2018-08-11 13:51:29.940,UTC-0300,0.0,1,,2018-08-11 13:50:29.381,63.0,3CaTqKloqY,2018-08-11 13:50:29.381,com.sec.android.app.shealth,2018-08-11 13:51:29.940,0.0,,eae41a99-aa29-bc7c-85ca-3339742d0020,
2018-08-11 14:24:43.780,UTC-0300,0.0,1,,2018-08-11 14:20:47.461,59.0,3CaTqKloqY,2018-08-11 14:20:47.461,com.sec.android.app.shealth,2018-08-11 14:24:43.780,0.0,,4beb3838-1657-6327-611f-2604b8482be4,
2018-08-11 23:52:36.286,UTC-0300,0.0,1,,2018-08-11 23:50:40.500,59.0,3CaTqKloqY,2018-08-11 23:50:40.500,com.sec.android.app.shealth,2018-08-11 23:52:36.286,0.0,,9e045730-bbe3-c368-57bf-5adf700b1dca,
2018-08-11 23:52:36.699,UTC-0300,0.0,1,,2018-08-11 23:50:40.501,59.0,3CaTqKloqY,2018-08-11 23:50:40.501,com.sec.android.app.shealth,2018-08-11 23:52:36.699,0.0,,e731db91-eefa-1f02-508c-7dfcadc36d65,
2018-08-12 00:21:37.851,UTC-0300,0.0,1,,2018-08-12 00:20:59.900,70.0,3CaTqKloqY,2018-08-12 00:20:59.900,com.sec.android.app.shealth,2018-08-12 00:21:37.851,0.0,,8e1d1d12-fe3f-cc4a-288a-0a5169439ace,
2018-08-12 00:42:14.244,UTC-0300,0.0,1,,2018-08-12 00:40:29.340,61.0,3CaTqKloqY,2018-08-12 00:40:29.340,com.sec.android.app.shealth,2018-08-12 00:42:14.244,0.0,,707090f1-af98-d459-e6b6-3716944ec890,
2018-08-12 00:42:13.947,UTC-0300,0.0,1,,2018-08-12 00:40:29.341,61.0,3CaTqKloqY,2018-08-12 00:40:29.341,com.sec.android.app.shealth,2018-08-12 00:42:13.947,0.0,,bba6fec5-0c13-3667-f3f3-dee911e957a9,
2018-08-12 01:02:46.035,UTC-0300,0.0,1,,2018-08-12 00:50:29.320,61.0,3CaTqKloqY,2018-08-12 00:50:29.320,com.sec.android.app.shealth,2018-08-12 01:02:46.035,0.0,,d9b3f583-df70-97c2-60b8-f9ace069a68b,
2018-08-12 01:36:47.254,UTC-0300,0.0,1,,2018-08-12 01:30:29.300,63.0,3CaTqKloqY,2018-08-12 01:30:29.300,com.sec.android.app.shealth,2018-08-12 01:36:47.254,0.0,,edcdb635-1477-13ca-0a99-1cde86ce8ff7,
2018-08-12 01:42:30.973,UTC-0300,0.0,1,,2018-08-12 01:40:29.300,60.0,3CaTqKloqY,2018-08-12 01:40:29.300,com.sec.android.app.shealth,2018-08-12 01:42:30.973,0.0,,d7f85ef8-99aa-0530-83ce-1698f013d2b4,
2018-08-12 01:42:31.230,UTC-0300,0.0,1,,2018-08-12 01:40:29.301,60.0,3CaTqKloqY,2018-08-12 01:40:29.301,com.sec.android.app.shealth,2018-08-12 01:42:31.230,0.0,,ab9096b8-87c6-30f5-25b7-5a896d78835d,
2018-08-12 02:59:18.367,UTC-0300,0.0,1,,2018-08-12 02:40:29.360,52.0,3CaTqKloqY,2018-08-12 02:40:29.360,com.sec.android.app.shealth,2018-08-12 02:59:18.367,0.0,,8eff20d1-3327-f5ff-356e-2c48156630b7,
2018-08-12 02:59:18.389,UTC-0300,0.0,1,,2018-08-12 02:40:29.361,52.0,3CaTqKloqY,2018-08-12 02:40:29.361,com.sec.android.app.shealth,2018-08-12 02:59:18.389,0.0,,5a0eaa01-85e5-e0d1-0b9a-9bd2c1f5b8f2,
2018-08-12 02:59:19.038,UTC-0300,0.0,1,,2018-08-12 02:50:29.360,54.0,3CaTqKloqY,2018-08-12 02:50:29.360,com.sec.android.app.shealth,2018-08-12 02:59:19.038,0.0,,412f55bc-4a44-2d8f-60b9-0134b6c1e6d3,
2018-08-12 02:59:18.939,UTC-0300,0.0,1,,2018-08-12 02:50:29.361,54.0,3CaTqKloqY,2018-08-12 02:50:29.361,com.sec.android.app.shealth,2018-08-12 02:59:18.939,0.0,,9264e701-ac59-cd03-f1ae-6474758d3529,
2018-08-12 03:20:55.416,UTC-0300,0.0,1,,2018-08-12 03:00:29.360,50.0,3CaTqKloqY,2018-08-12 03:00:29.360,com.sec.android.app.shealth,2018-08-12 03:20:55.416,0.0,,f77f8e91-1c93-8f96-dbcb-f6ed4e8ba408,
2018-08-12 03:20:55.401,UTC-0300,0.0,1,,2018-08-12 03:00:29.361,50.0,3CaTqKloqY,2018-08-12 03:00:29.361,com.sec.android.app.shealth,2018-08-12 03:20:55.401,0.0,,d8daec78-bbae-da94-2ad4-73506cf07197,
2018-08-12 03:20:55.500,UTC-0300,0.0,1,,2018-08-12 03:10:58.660,51.0,3CaTqKloqY,2018-08-12 03:10:58.660,com.sec.android.app.shealth,2018-08-12 03:20:55.500,0.0,,8f52556b-23fb-211e-c6e7-03d65b7e88a7,
2018-08-12 03:25:00.316,UTC-0300,0.0,1,,2018-08-12 03:10:58.661,51.0,3CaTqKloqY,2018-08-12 03:10:58.661,com.sec.android.app.shealth,2018-08-12 03:25:00.316,0.0,,a2a6ead5-eb75-f1fb-133d-c002cc211319,
2018-08-12 03:42:28.371,UTC-0300,0.0,1,,2018-08-12 03:20:29.361,56.0,3CaTqKloqY,2018-08-12 03:20:29.361,com.sec.android.app.shealth,2018-08-12 03:42:28.371,0.0,,ddc3b0fc-9684-b723-cf55-e7cd464d6a41,
2018-08-12 03:43:42.257,UTC-0300,0.0,1,,2018-08-12 03:30:29.361,53.0,3CaTqKloqY,2018-08-12 03:30:29.361,com.sec.android.app.shealth,2018-08-12 03:43:42.257,0.0,,35593dc6-013a-d348-2f64-201dc3cc5112,
2018-08-12 04:04:09.335,UTC-0300,0.0,1,,2018-08-12 03:40:29.360,52.0,3CaTqKloqY,2018-08-12 03:40:29.360,com.sec.android.app.shealth,2018-08-12 04:04:09.335,0.0,,a21ac90b-452f-07f2-33c0-206fc8f06be7,
2018-08-12 04:04:09.396,UTC-0300,0.0,1,,2018-08-12 03:40:29.361,52.0,3CaTqKloqY,2018-08-12 03:40:29.361,com.sec.android.app.shealth,2018-08-12 04:04:09.396,0.0,,e5197f79-0cff-ff64-e2d1-f728713e95d1,
2018-08-12 04:04:50.431,UTC-0300,0.0,1,,2018-08-12 03:50:29.361,56.0,3CaTqKloqY,2018-08-12 03:50:29.361,com.sec.android.app.shealth,2018-08-12 04:04:50.431,0.0,,28abcf6c-c627-9104-d472-c40cfff5d293,
2018-08-12 04:25:04.530,UTC-0300,0.0,1,,2018-08-12 04:10:29.361,59.0,3CaTqKloqY,2018-08-12 04:10:29.361,com.sec.android.app.shealth,2018-08-12 04:25:04.530,0.0,,c6bf20eb-1170-8746-a0a0-4ffb15308952,
2018-08-12 04:35:33.800,UTC-0300,0.0,1,,2018-08-12 04:30:59.540,51.0,3CaTqKloqY,2018-08-12 04:30:59.540,com.sec.android.app.shealth,2018-08-12 04:35:33.800,0.0,,174e02c8-df5e-58a2-3194-a99e4ccbaac6,
2018-08-12 04:35:35.177,UTC-0300,0.0,1,,2018-08-12 04:30:59.541,51.0,3CaTqKloqY,2018-08-12 04:30:59.541,com.sec.android.app.shealth,2018-08-12 04:35:35.177,0.0,,cdf4f2c6-5246-0dc4-64e2-1cbbb6074c09,
2018-08-12 04:57:06.380,UTC-0300,0.0,1,,2018-08-12 04:40:29.340,56.0,3CaTqKloqY,2018-08-12 04:40:29.340,com.sec.android.app.shealth,2018-08-12 04:57:06.380,0.0,,e86fbb50-c644-3ecc-afcf-9cb1ec510a27,
2018-08-12 04:57:06.451,UTC-0300,0.0,1,,2018-08-12 04:50:29.340,58.0,3CaTqKloqY,2018-08-12 04:50:29.340,com.sec.android.app.shealth,2018-08-12 04:57:06.451,0.0,,ea2eb837-ee83-5b3d-c549-ee5af9f4b122,
2018-08-12 04:58:04.277,UTC-0300,0.0,1,,2018-08-12 04:50:29.341,58.0,3CaTqKloqY,2018-08-12 04:50:29.341,com.sec.android.app.shealth,2018-08-12 04:58:04.277,0.0,,72267f30-8b66-d45d-f2c7-3a9ddf819a0e,
2018-08-12 05:16:18.369,UTC-0300,0.0,1,,2018-08-12 05:00:29.300,52.0,3CaTqKloqY,2018-08-12 05:00:29.300,com.sec.android.app.shealth,2018-08-12 05:16:18.369,0.0,,b633dd72-35ac-f019-3b9f-0c26a5183c91,
2018-08-12 05:19:28.166,UTC-0300,0.0,1,,2018-08-12 05:10:29.300,57.0,3CaTqKloqY,2018-08-12 05:10:29.300,com.sec.android.app.shealth,2018-08-12 05:19:28.166,0.0,,0f1e4f45-a6c8-262c-26c0-36680c5b938a,
2018-08-12 06:37:34.387,UTC-0300,0.0,1,,2018-08-12 06:20:29.320,52.0,3CaTqKloqY,2018-08-12 06:20:29.320,com.sec.android.app.shealth,2018-08-12 06:37:34.387,0.0,,1b39f5fe-36fb-3c4e-f308-ab1c481b98fc,
2018-08-12 07:37:43.790,UTC-0300,0.0,1,,2018-08-12 07:30:29.340,51.0,3CaTqKloqY,2018-08-12 07:30:29.340,com.sec.android.app.shealth,2018-08-12 07:37:43.790,0.0,,088854fe-83ae-fdf4-df67-c9d925abe075,
2018-08-12 07:39:23.314,UTC-0300,0.0,1,,2018-08-12 07:30:29.341,51.0,3CaTqKloqY,2018-08-12 07:30:29.341,com.sec.android.app.shealth,2018-08-12 07:39:23.314,0.0,,4d7cb187-c220-8cb1-759b-9073ea064e1a,
2018-08-12 08:57:14.398,UTC-0300,0.0,1,,2018-08-12 08:40:29.340,49.0,3CaTqKloqY,2018-08-12 08:40:29.340,com.sec.android.app.shealth,2018-08-12 08:57:14.398,0.0,,98a3f36b-b7cd-2f95-1b49-6f8ada362022,
2018-08-12 11:21:01.694,UTC-0300,0.0,1,,2018-08-12 11:20:29.380,55.0,3CaTqKloqY,2018-08-12 11:20:29.380,com.sec.android.app.shealth,2018-08-12 11:21:01.694,0.0,,12841923-03c8-f2e1-a508-9b777b4b6f08,
2018-08-12 11:21:02.087,UTC-0300,0.0,1,,2018-08-12 11:20:29.381,55.0,3CaTqKloqY,2018-08-12 11:20:29.381,com.sec.android.app.shealth,2018-08-12 11:21:02.087,0.0,,4dbdd5f2-28ab-f446-a918-629af22621f7,
2018-08-12 23:55:25.805,UTC-0300,0.0,1,,2018-08-12 23:50:29.320,78.0,3CaTqKloqY,2018-08-12 23:50:29.320,com.sec.android.app.shealth,2018-08-12 23:55:25.805,0.0,,8fe2273e-31ca-9bf2-1dfb-1a9431129445,
2018-08-12 23:55:25.721,UTC-0300,0.0,1,,2018-08-12 23:50:29.321,78.0,3CaTqKloqY,2018-08-12 23:50:29.321,com.sec.android.app.shealth,2018-08-12 23:55:25.721,0.0,,eb5cfd08-c156-96a6-0c90-9797ff4f7b9f,
2018-08-13 00:23:55.519,UTC-0300,0.0,1,,2018-08-13 00:20:29.380,59.0,3CaTqKloqY,2018-08-13 00:20:29.380,com.sec.android.app.shealth,2018-08-13 00:23:55.519,0.0,,69c132d3-f4d2-f044-ac21-87d62c73e9c8,
2018-08-13 00:23:55.322,UTC-0300,0.0,1,,2018-08-13 00:20:29.381,59.0,3CaTqKloqY,2018-08-13 00:20:29.381,com.sec.android.app.shealth,2018-08-13 00:23:55.322,0.0,,68c3f70d-d45b-f955-918e-41c1968fae7e,
2018-08-13 02:56:50.959,UTC-0300,0.0,1,,2018-08-13 02:50:29.360,53.0,3CaTqKloqY,2018-08-13 02:50:29.360,com.sec.android.app.shealth,2018-08-13 02:56:50.959,0.0,,356f4da2-eb95-b2ef-0218-a74af7dff9e5,
2018-08-13 02:56:50.494,UTC-0300,0.0,1,,2018-08-13 02:50:29.361,53.0,3CaTqKloqY,2018-08-13 02:50:29.361,com.sec.android.app.shealth,2018-08-13 02:56:50.494,0.0,,6560bc02-8b65-d37d-86b4-6e931178db69,
2018-08-13 03:18:26.399,UTC-0300,0.0,1,,2018-08-13 03:00:29.361,56.0,3CaTqKloqY,2018-08-13 03:00:29.361,com.sec.android.app.shealth,2018-08-13 03:18:26.399,0.0,,a3386f72-2c92-e89b-cea7-fe07e1a38118,
2018-08-13 03:40:01.381,UTC-0300,0.0,1,,2018-08-13 03:20:29.360,60.0,3CaTqKloqY,2018-08-13 03:20:29.360,com.sec.android.app.shealth,2018-08-13 03:40:01.381,0.0,,84b6cb8c-60b5-b782-0fe6-20a9ede9a857,
2018-08-13 03:42:07.389,UTC-0300,0.0,1,,2018-08-13 03:30:54.060,52.0,3CaTqKloqY,2018-08-13 03:30:54.060,com.sec.android.app.shealth,2018-08-13 03:42:07.389,0.0,,fdae6e34-49c9-5a09-319a-175814c5f1c7,
2018-08-13 04:44:47.389,UTC-0300,0.0,1,,2018-08-13 04:20:52.561,57.0,3CaTqKloqY,2018-08-13 04:20:52.561,com.sec.android.app.shealth,2018-08-13 04:44:47.389,0.0,,5cadf5fc-a399-9ef6-9766-2a79f768dbb6,
2018-08-13 04:46:37.807,UTC-0300,0.0,1,,2018-08-13 04:30:29.360,50.0,3CaTqKloqY,2018-08-13 04:30:29.360,com.sec.android.app.shealth,2018-08-13 04:46:37.807,0.0,,a0d2675b-8c80-c9a8-412e-5ec66bad1c0f,
2018-08-13 04:44:47.550,UTC-0300,0.0,1,,2018-08-13 04:30:29.361,50.0,3CaTqKloqY,2018-08-13 04:30:29.361,com.sec.android.app.shealth,2018-08-13 04:44:47.550,0.0,,fe4b8945-85e7-cb7f-28b9-ae9b5ad12227,
2018-08-13 06:14:47.882,UTC-0300,0.0,1,,2018-08-13 06:00:29.301,45.0,3CaTqKloqY,2018-08-13 06:00:29.301,com.sec.android.app.shealth,2018-08-13 06:14:47.882,0.0,,77ad68ea-9ff5-f18f-11f1-7d0b251d4b47,
2018-08-13 06:56:33.017,UTC-0300,0.0,1,,2018-08-13 06:50:53.220,41.0,3CaTqKloqY,2018-08-13 06:50:53.220,com.sec.android.app.shealth,2018-08-13 06:56:33.017,0.0,,7905339b-2d40-0cd7-ced7-d18a4944b6c3,
2018-08-13 07:59:05.389,UTC-0300,0.0,1,,2018-08-13 07:40:29.300,52.0,3CaTqKloqY,2018-08-13 07:40:29.300,com.sec.android.app.shealth,2018-08-13 07:59:05.389,0.0,,05688f90-7512-30c5-9f1c-c05c4603f2a7,
2018-08-13 09:25:12.402,UTC-0300,0.0,1,,2018-08-13 08:50:56.800,53.0,3CaTqKloqY,2018-08-13 08:50:56.800,com.sec.android.app.shealth,2018-08-13 09:25:12.402,0.0,,4ccfd4de-cd73-a1d5-1d11-16d352558161,
2018-08-13 09:03:40.512,UTC-0300,0.0,1,,2018-08-13 08:50:56.801,53.0,3CaTqKloqY,2018-08-13 08:50:56.801,com.sec.android.app.shealth,2018-08-13 09:03:40.512,0.0,,bde5d7fd-baf1-9814-2abb-62a816a3cf71,
2018-08-13 12:35:35.363,UTC-0300,0.0,1,,2018-08-13 12:30:29.460,66.0,3CaTqKloqY,2018-08-13 12:30:29.460,com.sec.android.app.shealth,2018-08-13 12:35:35.363,0.0,,6ff196d0-3620-ad2e-de07-64fe75c55d9d,
2018-08-13 12:52:07.660,UTC-0300,0.0,1,,2018-08-13 12:30:29.461,66.0,3CaTqKloqY,2018-08-13 12:30:29.461,com.sec.android.app.shealth,2018-08-13 12:52:07.660,0.0,,427ba273-eb9b-9758-1477-21b34dc0edab,
2018-08-13 23:46:32.718,UTC-0300,0.0,1,,2018-08-13 23:40:29.360,113.0,3CaTqKloqY,2018-08-13 23:40:29.360,com.sec.android.app.shealth,2018-08-13 23:46:32.718,0.0,,8d28fb0e-342e-1157-4952-9b6400dbf398,
2018-08-13 23:46:32.303,UTC-0300,0.0,1,,2018-08-13 23:40:29.361,113.0,3CaTqKloqY,2018-08-13 23:40:29.361,com.sec.android.app.shealth,2018-08-13 23:46:32.303,0.0,,c1f48520-e02c-ec8b-010c-405191089b9d,
